Reporter,Year,Partner,Product categories,Indicator Type,Indicator,Indicator Value
Albania,2018,World,Chemicals,Export,Export(US$ Mil),17.03122196
Albania,2018,World,Plastic or Rubber,Export,Export(US$ Mil),24.49848964
Albania,2018,World,Hides and Skins,Export,Export(US$ Mil),25.26651029
Albania,2018,World,Wood,Export,Export(US$ Mil),89.29351079
Albania,2018,World,Textiles and Clothing,Export,Export(US$ Mil),583.0987166
Albania,2018,World,Footwear,Export,Export(US$ Mil),563.2390942
Albania,2018,World,Stone and Glass,Export,Export(US$ Mil),20.05747175
Albania,2018,World,Metals,Export,Export(US$ Mil),472.9071005
Albania,2018,World,Mach and Elec,Export,Export(US$ Mil),3.006630821
Albania,2018,World,Transportation,Export,Export(US$ Mil),20.3543179
Albania,2018,World,Miscellaneous,Export,Export(US$ Mil),309.6094639
Albania,2018,World,Raw materials,Export,Export(US$ Mil),152.1389645
Albania,2018,World,Intermediate goods,Export,Export(US$ Mil),348.8798199
Albania,2018,World,Consumer goods,Export,Export(US$ Mil),693.9398398
Albania,2018,World,Capital goods,Export,Export(US$ Mil),3.338055759
Albania,2018,World,Raw materials,Import,Import(US$ Mil),210.8712466
Albania,2018,World,Intermediate goods,Import,Import(US$ Mil),757.2430139
Albania,2018,World,Consumer goods,Import,Import(US$ Mil),1814.780902
Albania,2018,World,Capital goods,Import,Import(US$ Mil),446.8240346
Albania,2018,World,All Products,Export,Exports (in US$ Mil),2875.859779
Albania,2018,World,All Products,Import,Imports (in US$ Mil),5941.286949
Albania,2018,World,All Products,Tariff,Duty Free Imports (US$ Thousand),2615004.047
Albania,2018,...,...,Development,Trade Balance (current US$ Mil),-2071.014879
Albania,2018,...,...,Development,GDP (current US$ Mil),15102.5009
Albania,2018,...,...,Tariff,No. Of Tariff Agreement,5
Albania,2018,...,...,Import,No. Of Import partners,184
Albania,2018,...,...,Import,No. Of Import products,2410
Albania,2018,...,...,Export,No. Of Export partners,127
Albania,2018,...,...,Export,No. Of Export products,415
Albania,2018,...,...,Others,Population,2866376
Albania,2018,...,...,Others,Ease of Doing Business Rank,65
Albania,2018,...,...,Others,Trading Across Borders Rank,24
Albania,2006,...,...,Others,CPIA Trade Ratings,5
Albania,2016,...,...,Others,LPI Rank,117
Albania,2016,...,...,Others,LPI Score,2.412498
Albania,2009,...,...,Others,Overall Trade Restrictiveness Index -  Applied Tariff,0.0691712
Albania,2009,...,...,Others,Overall Trade Restrictiveness Index - MFN Tariff,0.0691712
Albania,,...,...,Others,Services Trade Restrictions Index - Over All,19.4
Albania,2018,Italy,All Products,Export,Partner share(%)-Top 5 Export Partner,48.0295
Albania,2018,"Serbia, FR(Serbia/Montenegro)",All Products,Export,Partner share(%)-Top 5 Export Partner,11.3158
Albania,2018,Spain,All Products,Export,Partner share(%)-Top 5 Export Partner,7.7871
Albania,2018,Germany,All Products,Export,Partner share(%)-Top 5 Export Partner,4.3285
Albania,2018,Greece,All Products,Export,Partner share(%)-Top 5 Export Partner,4.2248
Albania,2018,Italy,All Products,Import,Partner share(%)-Top 5 Import Partner,27.3283
Albania,2018,Turkey,All Products,Import,Partner share(%)-Top 5 Import Partner,8.4484
Albania,2018,China,All Products,Import,Partner share(%)-Top 5 Import Partner,8.3917
Albania,2018,Greece,All Products,Import,Partner share(%)-Top 5 Import Partner,8.1263
Albania,2018,Germany,All Products,Import,Partner share(%)-Top 5 Import Partner,7.7319
Albania,2018,World,Animal,Export,Export Product share(%),0.2782
Albania,2018,World,Vegetable,Export,Export Product share(%),3.8198
Albania,2018,World,Food Products,Export,Export Product share(%),3.727
Albania,2018,World,Minerals,Export,Export Product share(%),4.8403
Albania,2018,World,Fuels,Export,Export Product share(%),13.327
Albania,2018,World,Chemicals,Export,Export Product share(%),0.5922
Albania,2018,World,Plastic or Rubber,Export,Export Product share(%),0.8519
Albania,2018,World,Hides and Skins,Export,Export Product share(%),0.8786
Albania,2018,World,Wood,Export,Export Product share(%),3.1049
Albania,2018,World,Textiles and Clothing,Export,Export Product share(%),20.2756
Albania,2018,World,Footwear,Export,Export Product share(%),19.5851
Albania,2018,World,Stone and Glass,Export,Export Product share(%),0.6974
Albania,2018,World,Metals,Export,Export Product share(%),16.444
Albania,2018,World,Mach and Elec,Export,Export Product share(%),0.1045
Albania,2018,World,Transportation,Export,Export Product share(%),0.7078
Albania,2018,World,Miscellaneous,Export,Export Product share(%),10.7658
Albania,2018,World,Raw materials,Export,Export Product share(%),5.2902
Albania,2018,World,Intermediate goods,Export,Export Product share(%),12.1313
Albania,2018,World,Consumer goods,Export,Export Product share(%),24.1298
Albania,2018,World,Capital goods,Export,Export Product share(%),0.1161
Albania,2018,World,Raw materials,Import,Import Product share(%),3.5493
Albania,2018,World,Intermediate goods,Import,Import Product share(%),12.7454
Albania,2018,World,Consumer goods,Import,Import Product share(%),30.5452
Albania,2018,World,Capital goods,Import,Import Product share(%),7.5207
Albania,2018,World,Raw materials,Tariff,Weighted Average (%),3.035732026
Albania,2018,World,Intermediate goods,Tariff,Weighted Average (%),0.226287281
Albania,2018,World,Consumer goods,Tariff,Weighted Average (%),1.261932687
Albania,2018,World,Capital goods,Tariff,Weighted Average (%),0.55788304
Albania,2018,World,All Products,Trade Indicator,World Growth (%),3.499290229
Albania,2018,World,All Products,Trade Indicator,Country Growth (%),7.032090449
Albania,2018,World,All Products,Tariff,Simple Average (%),1.471333131
Albania,2018,World,All Products,Tariff,Weighted Average (%),1.017478625
Albania,2018,World,All Products,Tariff,Maximum Rate (%),15
Albania,2018,World,All Products,Tariff,Duty Free Tariff Lines Share (%),82.53458993
Albania,2018,...,...,Trade Indicator,Index of export market penetration,3.518210052
Albania,2018,...,...,Trade Indicator,HH Market concentration index,0.235990456
Albania,2018,...,...,Development,Trade Balance (% of GDP),-13.71305914
Albania,2018,...,...,Development,Trade in services (% of GDP),39.26731008
Albania,2018,...,...,Development,Trade (% of GDP),77.08240186
Albania,2018,...,...,Development,"GNI per capita, Atlas method (current US$)",4860
Andorra,2018,Spain,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,79.9059304
Andorra,2018,France,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,23.65280842
Andorra,2018,Norway,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,4.835881624
Andorra,2018,Austria,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,2.915458849
Andorra,2018,"Hong Kong, China",All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,2.535925945
Andorra,2018,Spain,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,1033.550915
Andorra,2018,France,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,211.7915941
Andorra,2018,China,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,58.62876288
Andorra,2018,Italy,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,57.72340501
Andorra,2018,Germany,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,55.48432725
Andorra,2018,World,Animal,Export,Export(US$ Mil),0.064644206
Andorra,2018,World,Vegetable,Export,Export(US$ Mil),0.133472188
Andorra,2018,World,Food Products,Export,Export(US$ Mil),0.55614429
Andorra,2018,World,Minerals,Export,Export(US$ Mil),0.441643077
Andorra,2018,World,Fuels,Export,Export(US$ Mil),0.017654863
Andorra,2018,World,Chemicals,Export,Export(US$ Mil),4.229359503
Andorra,2018,World,Plastic or Rubber,Export,Export(US$ Mil),0.713185038
Andorra,2018,World,Hides and Skins,Export,Export(US$ Mil),1.117982837
Andorra,2018,World,Wood,Export,Export(US$ Mil),9.476311363
Andorra,2018,World,Textiles and Clothing,Export,Export(US$ Mil),8.877377399
Andorra,2018,World,Footwear,Export,Export(US$ Mil),3.382390105
Andorra,2018,World,Stone and Glass,Export,Export(US$ Mil),5.448828354
Andorra,2018,World,Metals,Export,Export(US$ Mil),5.830425961
Andorra,2018,World,Mach and Elec,Export,Export(US$ Mil),43.09410013
Andorra,2018,World,Transportation,Export,Export(US$ Mil),23.93138697
Andorra,2018,World,Miscellaneous,Export,Export(US$ Mil),22.13324474
Andorra,2018,World,Raw materials,Export,Export(US$ Mil),5.525597975
Andorra,2018,World,Intermediate goods,Export,Export(US$ Mil),6.390595128
Andorra,2018,World,Consumer goods,Export,Export(US$ Mil),71.93556088
Andorra,2018,World,Capital goods,Export,Export(US$ Mil),45.14416001
Andorra,2018,World,Raw materials,Import,Import(US$ Mil),76.17080212
Andorra,2018,World,Intermediate goods,Import,Import(US$ Mil),130.839868
Andorra,2018,World,Consumer goods,Import,Import(US$ Mil),1158.531364
Andorra,2018,World,Capital goods,Import,Import(US$ Mil),242.7117308
Andorra,2018,World,All Products,Export,Exports (in US$ Mil),129.448151
Andorra,2018,World,All Products,Import,Imports (in US$ Mil),1609.394249
Andorra,2018,...,...,Development,GDP (current US$ Mil),3236.543909
Andorra,2018,...,...,Import,No. Of Import partners,137
Andorra,2018,...,...,Import,No. Of Import products,3037
Andorra,2018,...,...,Export,No. Of Export partners,120
Andorra,2018,...,...,Export,No. Of Export products,1091
Andorra,2018,...,...,Others,Population,77006
Andorra,2018,Spain,All Products,Export,Partner share(%)-Top 5 Export Partner,61.7281
Andorra,2018,France,All Products,Export,Partner share(%)-Top 5 Export Partner,18.272
Andorra,2018,Norway,All Products,Export,Partner share(%)-Top 5 Export Partner,3.7358
Andorra,2018,Austria,All Products,Export,Partner share(%)-Top 5 Export Partner,2.2522
Andorra,2018,"Hong Kong, China",All Products,Export,Partner share(%)-Top 5 Export Partner,1.959
Andorra,2018,Spain,All Products,Import,Partner share(%)-Top 5 Import Partner,64.2199
Andorra,2018,France,All Products,Import,Partner share(%)-Top 5 Import Partner,13.1597
Andorra,2018,China,All Products,Import,Partner share(%)-Top 5 Import Partner,3.6429
Andorra,2018,Italy,All Products,Import,Partner share(%)-Top 5 Import Partner,3.5867
Andorra,2018,Germany,All Products,Import,Partner share(%)-Top 5 Import Partner,3.4475
Andorra,2018,World,Animal,Export,Export Product share(%),0.0499
Andorra,2018,World,Vegetable,Export,Export Product share(%),0.1031
Andorra,2018,World,Food Products,Export,Export Product share(%),0.4296
Andorra,2018,World,Minerals,Export,Export Product share(%),0.3412
Andorra,2018,World,Fuels,Export,Export Product share(%),0.0136
Andorra,2018,World,Chemicals,Export,Export Product share(%),3.2672
Andorra,2018,World,Plastic or Rubber,Export,Export Product share(%),0.5509
Andorra,2018,World,Hides and Skins,Export,Export Product share(%),0.8637
Andorra,2018,World,Wood,Export,Export Product share(%),7.3205
Andorra,2018,World,Textiles and Clothing,Export,Export Product share(%),6.8579
Andorra,2018,World,Footwear,Export,Export Product share(%),2.6129
Andorra,2018,World,Stone and Glass,Export,Export Product share(%),4.2093
Andorra,2018,World,Metals,Export,Export Product share(%),4.5041
Andorra,2018,World,Mach and Elec,Export,Export Product share(%),33.2906
Andorra,2018,World,Transportation,Export,Export Product share(%),18.4872
Andorra,2018,World,Miscellaneous,Export,Export Product share(%),17.0982
Andorra,2018,World,Raw materials,Export,Export Product share(%),4.2686
Andorra,2018,World,Intermediate goods,Export,Export Product share(%),4.9368
Andorra,2018,World,Consumer goods,Export,Export Product share(%),55.5709
Andorra,2018,World,Capital goods,Export,Export Product share(%),34.8743
Andorra,2018,World,Raw materials,Import,Import Product share(%),4.7329
Andorra,2018,World,Intermediate goods,Import,Import Product share(%),8.1298
Andorra,2018,World,Consumer goods,Import,Import Product share(%),71.9856
Andorra,2018,World,Capital goods,Import,Import Product share(%),15.0809
Andorra,2018,World,All Products,Trade Indicator,World Growth (%),3.499290229
Andorra,2018,World,All Products,Trade Indicator,Country Growth (%),-4.958255958
Andorra,2018,...,...,Trade Indicator,Index of export market penetration,1.710654273
Andorra,2018,...,...,Trade Indicator,HH Market concentration index,0.184364487
Netherlands Antilles,2008,Netherlands,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,49.955479
Netherlands Antilles,2008,United States,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,33.59376
Netherlands Antilles,2008,Unspecified,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,18.796709
Netherlands Antilles,2008,Aruba,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,14.908186
Netherlands Antilles,2008,Germany,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,3.952572
Netherlands Antilles,2008,United States,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,566.106339
Netherlands Antilles,2008,Netherlands,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,332.292253
Netherlands Antilles,2008,Unspecified,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,55.630719
Netherlands Antilles,2008,Panama,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,51.84893
Netherlands Antilles,2008,Venezuela,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,51.628087
Netherlands Antilles,2008,World,Animal,Export,Export(US$ Mil),2.543734
Netherlands Antilles,2008,World,Vegetable,Export,Export(US$ Mil),0.29006
Netherlands Antilles,2008,World,Food Products,Export,Export(US$ Mil),37.496012
Netherlands Antilles,2008,World,Minerals,Export,Export(US$ Mil),6.46016
Netherlands Antilles,2008,World,Chemicals,Export,Export(US$ Mil),11.312576
Netherlands Antilles,2008,World,Plastic or Rubber,Export,Export(US$ Mil),0.884108
Netherlands Antilles,2008,World,Hides and Skins,Export,Export(US$ Mil),0.027312
Netherlands Antilles,2008,World,Wood,Export,Export(US$ Mil),4.652029
Netherlands Antilles,2008,World,Textiles and Clothing,Export,Export(US$ Mil),0.988737
Netherlands Antilles,2008,World,Footwear,Export,Export(US$ Mil),0.099378
Netherlands Antilles,2008,World,Stone and Glass,Export,Export(US$ Mil),15.459113
Netherlands Antilles,2008,World,Metals,Export,Export(US$ Mil),4.268104
Netherlands Antilles,2008,World,Mach and Elec,Export,Export(US$ Mil),21.359882
Netherlands Antilles,2008,World,Transportation,Export,Export(US$ Mil),27.567005
Netherlands Antilles,2008,World,Miscellaneous,Export,Export(US$ Mil),12.822057
Netherlands Antilles,2008,World,Raw materials,Export,Export(US$ Mil),2.131181
Netherlands Antilles,2008,World,Intermediate goods,Export,Export(US$ Mil),37.591557
Netherlands Antilles,2008,World,Consumer goods,Export,Export(US$ Mil),73.145277
Netherlands Antilles,2008,World,Capital goods,Export,Export(US$ Mil),26.548722
Netherlands Antilles,2008,World,Raw materials,Import,Import(US$ Mil),92.060195
Netherlands Antilles,2008,World,Intermediate goods,Import,Import(US$ Mil),209.872442
Netherlands Antilles,2008,World,Consumer goods,Import,Import(US$ Mil),770.575625
Netherlands Antilles,2008,World,Capital goods,Import,Import(US$ Mil),347.507459
Netherlands Antilles,2008,World,All Products,Export,Exports (in US$ Mil),146.230267
Netherlands Antilles,2008,World,All Products,Import,Imports (in US$ Mil),1436.995908
Netherlands Antilles,2008,...,...,Import,No. Of Import partners,132
Netherlands Antilles,2008,...,...,Import,No. Of Import products,3577
Netherlands Antilles,2008,...,...,Export,No. Of Export partners,93
Netherlands Antilles,2008,...,...,Export,No. Of Export products,1037
Netherlands Antilles,2008,Netherlands,All Products,Export,Partner share(%)-Top 5 Export Partner,34.1622
Netherlands Antilles,2008,United States,All Products,Export,Partner share(%)-Top 5 Export Partner,22.9732
Netherlands Antilles,2008,Unspecified,All Products,Export,Partner share(%)-Top 5 Export Partner,12.8542
Netherlands Antilles,2008,Aruba,All Products,Export,Partner share(%)-Top 5 Export Partner,10.195
Netherlands Antilles,2008,Germany,All Products,Export,Partner share(%)-Top 5 Export Partner,2.703
Netherlands Antilles,2008,United States,All Products,Import,Partner share(%)-Top 5 Import Partner,39.3951
Netherlands Antilles,2008,Netherlands,All Products,Import,Partner share(%)-Top 5 Import Partner,23.1241
Netherlands Antilles,2008,Unspecified,All Products,Import,Partner share(%)-Top 5 Import Partner,3.8713
Netherlands Antilles,2008,Panama,All Products,Import,Partner share(%)-Top 5 Import Partner,3.6081
Netherlands Antilles,2008,Venezuela,All Products,Import,Partner share(%)-Top 5 Import Partner,3.5928
Netherlands Antilles,2008,World,Animal,Export,Export Product share(%),1.7395
Netherlands Antilles,2008,World,Vegetable,Export,Export Product share(%),0.1984
Netherlands Antilles,2008,World,Food Products,Export,Export Product share(%),25.6418
Netherlands Antilles,2008,World,Minerals,Export,Export Product share(%),4.4178
Netherlands Antilles,2008,World,Chemicals,Export,Export Product share(%),7.7361
Netherlands Antilles,2008,World,Plastic or Rubber,Export,Export Product share(%),0.6046
Netherlands Antilles,2008,World,Hides and Skins,Export,Export Product share(%),0.0187
Netherlands Antilles,2008,World,Wood,Export,Export Product share(%),3.1813
Netherlands Antilles,2008,World,Textiles and Clothing,Export,Export Product share(%),0.6762
